x,y,time_seconds,current_time
753,201,8.060761000000001,2024-06-22T19:40:34.174Z
718,199,8.077415,2024-06-22T19:40:34.202Z
741,209,8.094069000000001,2024-06-22T19:40:34.207Z
734,211,8.110724000000001,2024-06-22T19:40:34.229Z
733,202,8.127378,2024-06-22T19:40:34.245Z
735,209,8.144032000000001,2024-06-22T19:40:34.255Z
737,206,8.160687000000001,2024-06-22T19:40:34.286Z
733,205,8.177341,2024-06-22T19:40:34.302Z
727,210,8.193995000000001,2024-06-22T19:40:34.318Z
731,212,8.210650000000001,2024-06-22T19:40:34.334Z
733,216,8.227304,2024-06-22T19:40:34.350Z
731,210,8.243959,2024-06-22T19:40:34.365Z
735,215,8.260614,2024-06-22T19:40:34.381Z
745,219,8.277269,2024-06-22T19:40:34.397Z
737,217,8.293922,2024-06-22T19:40:34.413Z
710,213,8.310577,2024-06-22T19:40:34.428Z
653,221,8.327231000000001,2024-06-22T19:40:34.444Z
650,220,8.343885,2024-06-22T19:40:34.460Z
646,213,8.36054,2024-06-22T19:40:34.475Z
645,211,8.377195,2024-06-22T19:40:34.491Z
650,219,8.393848,2024-06-22T19:40:34.508Z
653,219,8.410503,2024-06-22T19:40:34.522Z
653,214,8.427158,2024-06-22T19:40:34.538Z
655,223,8.443812000000001,2024-06-22T19:40:34.554Z
